Mon, 03 May 2021 11:03:33 GMT | INFO | |Connected|server.js|server|ServerConnection|3024 | |
Mon, 03 May 2021 12:31:35 GMT | DEBUG |bb773174-df25-4e94-8de9-da73a6e331d0 |GET|enrollmentProductBackend|getProductInfo|Success|[{"id":16,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":17,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":18,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":19,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":20,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":21,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":22,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":23,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"}] | |
Mon, 03 May 2021 12:31:35 GMT | INFO |bb773174-df25-4e94-8de9-da73a6e331d0 |GET|enrollmentProductBackend|getProductInfo|Exits| | |
Mon, 03 May 2021 12:36:06 GMT | INFO |ff6eb3bc-7b97-484e-bdc5-fa7b7e8816e6 |GET|enrollmentProductBackend|getProductInfo|Begins|/v1/products |{"x-trace-id":"ff6eb3bc-7b97-484e-bdc5-fa7b7e8816e6","host":"localhost:3024"} |
Mon, 03 May 2021 12:36:06 GMT | DEBUG |ff6eb3bc-7b97-484e-bdc5-fa7b7e8816e6 |GET|enrollmentProductBackend|getProductInfo|Success|[{"id":16,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":17,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":18,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":19,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":20,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":21,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":22,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":23,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"}] | |
Mon, 03 May 2021 12:36:06 GMT | INFO |ff6eb3bc-7b97-484e-bdc5-fa7b7e8816e6 |GET|enrollmentProductBackend|getProductInfo|Exits| | |
Mon, 03 May 2021 12:36:06 GMT | INFO |6a47e677-559c-46b3-abec-68f1fb451398 |GET|enrollmentProductBackend|getProductInfo|Begins|/v1/products |{"x-trace-id":"6a47e677-559c-46b3-abec-68f1fb451398","host":"localhost:3024"} |
Mon, 03 May 2021 12:36:06 GMT | DEBUG |6a47e677-559c-46b3-abec-68f1fb451398 |GET|enrollmentProductBackend|getProductInfo|Success|[{"id":16,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":17,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":18,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":19,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":20,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":21,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":22,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":23,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"}] | |
Mon, 03 May 2021 12:36:06 GMT | INFO |6a47e677-559c-46b3-abec-68f1fb451398 |GET|enrollmentProductBackend|getProductInfo|Exits| | |
Mon, 03 May 2021 12:36:45 GMT | INFO |189f663d-bf90-4dc4-85ab-aa92095a8601 |GET|enrollmentProductBackend|getProductInfo|Begins|/v1/products |{"x-trace-id":"189f663d-bf90-4dc4-85ab-aa92095a8601","host":"localhost:3024"} |
Mon, 03 May 2021 12:36:45 GMT | DEBUG |189f663d-bf90-4dc4-85ab-aa92095a8601 |GET|enrollmentProductBackend|getProductInfo|Success|[{"id":16,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":17,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":18,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":19,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":20,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":21,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":22,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":23,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"}] | |
Mon, 03 May 2021 12:36:45 GMT | INFO |189f663d-bf90-4dc4-85ab-aa92095a8601 |GET|enrollmentProductBackend|getProductInfo|Exits| | |
Mon, 03 May 2021 12:36:45 GMT | INFO |317827a0-d9c2-4ca6-a93f-177c141205b1 |GET|enrollmentProductBackend|getProductInfo|Begins|/v1/products |{"x-trace-id":"317827a0-d9c2-4ca6-a93f-177c141205b1","host":"localhost:3024"} |
Mon, 03 May 2021 12:36:45 GMT | DEBUG |317827a0-d9c2-4ca6-a93f-177c141205b1 |GET|enrollmentProductBackend|getProductInfo|Success|[{"id":16,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":17,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":18,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":19,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":20,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":21,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":22,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":23,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"}] | |
Mon, 03 May 2021 12:36:45 GMT | INFO |317827a0-d9c2-4ca6-a93f-177c141205b1 |GET|enrollmentProductBackend|getProductInfo|Exits| | |
Mon, 03 May 2021 12:37:27 GMT | INFO |1e802028-b96e-401c-bcfc-e232f8091306 |GET|enrollmentProductBackend|getProductInfo|Begins|/v1/products |{"x-trace-id":"1e802028-b96e-401c-bcfc-e232f8091306","host":"localhost:3024"} |
Mon, 03 May 2021 12:37:27 GMT | DEBUG |1e802028-b96e-401c-bcfc-e232f8091306 |GET|enrollmentProductBackend|getProductInfo|Success|[{"id":16,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":17,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":18,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":19,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":20,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":21,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":22,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":23,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"}] | |
Mon, 03 May 2021 12:37:27 GMT | INFO |1e802028-b96e-401c-bcfc-e232f8091306 |GET|enrollmentProductBackend|getProductInfo|Exits| | |
Mon, 03 May 2021 12:37:27 GMT | INFO |e9733af0-b179-4622-8203-e44877f8d877 |GET|enrollmentProductBackend|getProductInfo|Begins|/v1/products |{"x-trace-id":"e9733af0-b179-4622-8203-e44877f8d877","host":"localhost:3024"} |
Mon, 03 May 2021 12:37:27 GMT | DEBUG |e9733af0-b179-4622-8203-e44877f8d877 |GET|enrollmentProductBackend|getProductInfo|Success|[{"id":16,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":17,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":18,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":19,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":20,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":21,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":22,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":23,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"}] | |
Mon, 03 May 2021 12:37:27 GMT | INFO |e9733af0-b179-4622-8203-e44877f8d877 |GET|enrollmentProductBackend|getProductInfo|Exits| | |
Mon, 03 May 2021 12:40:33 GMT | INFO |ce84d234-f362-4b71-8035-a1bae260ea1c |GET|enrollmentProductBackend|getProductInfo|Begins|/v1/products |{"x-trace-id":"ce84d234-f362-4b71-8035-a1bae260ea1c","host":"localhost:3024"} |
Mon, 03 May 2021 12:40:33 GMT | DEBUG |ce84d234-f362-4b71-8035-a1bae260ea1c |GET|enrollmentProductBackend|getProductInfo|Success|[{"id":16,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":17,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":18,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":19,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":20,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":21,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":22,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":23,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"}] | |
Mon, 03 May 2021 12:40:33 GMT | INFO |ce84d234-f362-4b71-8035-a1bae260ea1c |GET|enrollmentProductBackend|getProductInfo|Exits| | |
Mon, 03 May 2021 12:40:33 GMT | INFO |2bcaea69-dd43-4fb1-9e5b-07d2fd8c5e78 |GET|enrollmentProductBackend|getProductInfo|Begins|/v1/products |{"x-trace-id":"2bcaea69-dd43-4fb1-9e5b-07d2fd8c5e78","host":"localhost:3024"} |
Mon, 03 May 2021 12:40:33 GMT | DEBUG |2bcaea69-dd43-4fb1-9e5b-07d2fd8c5e78 |GET|enrollmentProductBackend|getProductInfo|Success|[{"id":16,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":17,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":18,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":19,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":20,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":21,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":22,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":23,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"}] | |
Mon, 03 May 2021 12:40:33 GMT | INFO |2bcaea69-dd43-4fb1-9e5b-07d2fd8c5e78 |GET|enrollmentProductBackend|getProductInfo|Exits| | |
Mon, 03 May 2021 12:43:58 GMT | INFO |75c87f2a-720d-491a-adc4-a095e5da54c7 |GET|enrollmentProductBackend|getProductInfo|Begins|/v1/products |{"x-trace-id":"75c87f2a-720d-491a-adc4-a095e5da54c7","host":"localhost:3024"} |
Mon, 03 May 2021 12:43:58 GMT | DEBUG |75c87f2a-720d-491a-adc4-a095e5da54c7 |GET|enrollmentProductBackend|getProductInfo|Success|[{"id":16,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":17,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":18,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":19,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":20,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":21,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":22,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":23,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"}] | |
Mon, 03 May 2021 12:43:58 GMT | INFO |75c87f2a-720d-491a-adc4-a095e5da54c7 |GET|enrollmentProductBackend|getProductInfo|Exits| | |
Mon, 03 May 2021 12:43:58 GMT | INFO |9334d107-7202-4bf2-b64d-87e5a2e49b52 |GET|enrollmentProductBackend|getProductInfo|Begins|/v1/products |{"x-trace-id":"9334d107-7202-4bf2-b64d-87e5a2e49b52","host":"localhost:3024"} |
Mon, 03 May 2021 12:43:58 GMT | DEBUG |9334d107-7202-4bf2-b64d-87e5a2e49b52 |GET|enrollmentProductBackend|getProductInfo|Success|[{"id":16,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":17,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":18,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":19,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":20,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":21,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":22,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":23,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"}] | |
Mon, 03 May 2021 12:43:58 GMT | INFO |9334d107-7202-4bf2-b64d-87e5a2e49b52 |GET|enrollmentProductBackend|getProductInfo|Exits| | |
Mon, 03 May 2021 12:45:05 GMT | INFO |4695657c-5f7b-4c5a-bfec-7ee3af83f594 |GET|enrollmentProductBackend|getProductInfo|Begins|/v1/products |{"x-trace-id":"4695657c-5f7b-4c5a-bfec-7ee3af83f594","host":"localhost:3024"} |
Mon, 03 May 2021 12:45:05 GMT | DEBUG |4695657c-5f7b-4c5a-bfec-7ee3af83f594 |GET|enrollmentProductBackend|getProductInfo|Success|[{"id":16,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":17,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":18,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":19,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":20,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":21,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":22,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":23,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"}] | |
Mon, 03 May 2021 12:45:05 GMT | INFO |4695657c-5f7b-4c5a-bfec-7ee3af83f594 |GET|enrollmentProductBackend|getProductInfo|Exits| | |
Mon, 03 May 2021 12:45:05 GMT | INFO |bfc5d173-146a-4574-9608-0b761fc2a873 |GET|enrollmentProductBackend|getProductInfo|Begins|/v1/products |{"x-trace-id":"bfc5d173-146a-4574-9608-0b761fc2a873","host":"localhost:3024"} |
Mon, 03 May 2021 12:45:05 GMT | DEBUG |bfc5d173-146a-4574-9608-0b761fc2a873 |GET|enrollmentProductBackend|getProductInfo|Success|[{"id":16,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":17,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":18,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":19,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":20,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":21,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":22,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":23,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"}] | |
Mon, 03 May 2021 12:45:05 GMT | INFO |bfc5d173-146a-4574-9608-0b761fc2a873 |GET|enrollmentProductBackend|getProductInfo|Exits| | |
Mon, 03 May 2021 12:45:34 GMT | INFO |70df6be3-77e7-43c9-ac38-89d0137461d5 |GET|enrollmentProductBackend|getProductInfo|Begins|/v1/products |{"x-trace-id":"70df6be3-77e7-43c9-ac38-89d0137461d5","host":"localhost:3024"} |
Mon, 03 May 2021 12:45:34 GMT | DEBUG |70df6be3-77e7-43c9-ac38-89d0137461d5 |GET|enrollmentProductBackend|getProductInfo|Success|[{"id":16,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":17,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":18,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":19,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":20,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":21,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":22,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":23,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"}] | |
Mon, 03 May 2021 12:45:34 GMT | INFO |70df6be3-77e7-43c9-ac38-89d0137461d5 |GET|enrollmentProductBackend|getProductInfo|Exits| | |
Mon, 03 May 2021 12:45:34 GMT | INFO |334e8868-4975-41b6-b3be-8f5b10cd4e30 |GET|enrollmentProductBackend|getProductInfo|Begins|/v1/products |{"x-trace-id":"334e8868-4975-41b6-b3be-8f5b10cd4e30","host":"localhost:3024"} |
Mon, 03 May 2021 12:45:34 GMT | DEBUG |334e8868-4975-41b6-b3be-8f5b10cd4e30 |GET|enrollmentProductBackend|getProductInfo|Success|[{"id":16,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":17,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":18,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":19,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":20,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":21,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":22,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":23,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"}] | |
Mon, 03 May 2021 12:45:34 GMT | INFO |334e8868-4975-41b6-b3be-8f5b10cd4e30 |GET|enrollmentProductBackend|getProductInfo|Exits| | |
Mon, 03 May 2021 12:46:15 GMT | INFO |ffa07930-c774-41dc-8280-5cab16ecfe03 |GET|enrollmentProductBackend|getProductInfo|Begins|/v1/products |{"x-trace-id":"ffa07930-c774-41dc-8280-5cab16ecfe03","host":"localhost:3024"} |
Mon, 03 May 2021 12:46:15 GMT | DEBUG |ffa07930-c774-41dc-8280-5cab16ecfe03 |GET|enrollmentProductBackend|getProductInfo|Success|[{"id":16,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":17,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":18,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":19,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":20,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":21,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":22,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":23,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"}] | |
Mon, 03 May 2021 12:46:15 GMT | INFO |ffa07930-c774-41dc-8280-5cab16ecfe03 |GET|enrollmentProductBackend|getProductInfo|Exits| | |
Mon, 03 May 2021 12:46:15 GMT | INFO |ee51b804-2dd8-484b-9ba9-5917a105ee61 |GET|enrollmentProductBackend|getProductInfo|Begins|/v1/products |{"x-trace-id":"ee51b804-2dd8-484b-9ba9-5917a105ee61","host":"localhost:3024"} |
Mon, 03 May 2021 12:46:15 GMT | DEBUG |ee51b804-2dd8-484b-9ba9-5917a105ee61 |GET|enrollmentProductBackend|getProductInfo|Success|[{"id":16,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":17,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":18,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":19,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":20,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":21,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":22,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":23,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"}] | |
Mon, 03 May 2021 12:46:15 GMT | INFO |ee51b804-2dd8-484b-9ba9-5917a105ee61 |GET|enrollmentProductBackend|getProductInfo|Exits| | |
Mon, 03 May 2021 12:46:15 GMT | INFO |6487339f-86bf-47b6-bf2f-a9fb251a635c |GET|enrollmentProductBackend|getProductInfo|Begins|/v1/products |{"x-trace-id":"6487339f-86bf-47b6-bf2f-a9fb251a635c","host":"localhost:3024"} |
Mon, 03 May 2021 12:46:15 GMT | DEBUG |6487339f-86bf-47b6-bf2f-a9fb251a635c |GET|enrollmentProductBackend|getProductInfo|Success|[{"id":16,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":17,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":18,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":19,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":20,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":21,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":22,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":23,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"}] | |
Mon, 03 May 2021 12:46:15 GMT | INFO |6487339f-86bf-47b6-bf2f-a9fb251a635c |GET|enrollmentProductBackend|getProductInfo|Exits| | |
Mon, 03 May 2021 12:55:21 GMT | INFO |f09ea9a1-ca8c-4a1e-9dfe-6c8594a58161 |GET|enrollmentProductBackend|getProductInfo|Begins|/v1/products |{"x-trace-id":"f09ea9a1-ca8c-4a1e-9dfe-6c8594a58161","host":"localhost:3024"} |
Mon, 03 May 2021 12:55:21 GMT | DEBUG |f09ea9a1-ca8c-4a1e-9dfe-6c8594a58161 |GET|enrollmentProductBackend|getProductInfo|Success|[{"id":16,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":17,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":18,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":19,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":20,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":21,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":22,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":23,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"}] | |
Mon, 03 May 2021 12:55:21 GMT | INFO |f09ea9a1-ca8c-4a1e-9dfe-6c8594a58161 |GET|enrollmentProductBackend|getProductInfo|Exits| | |
